zipcode,residual_median,residual_sd,intercept,slope,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
79605,61.41732804,4433.644043,94763.01872,558.204058,-3993.947999,-2913.14418,1879.835565,6517.369709,5759.377521,3746.917865,541.0195933,-1814.05043,-1703.958416,-1751.910384,-1245.540592,-5021.968254
91350,-790.7539786,7318.010573,470949.4319,3940.565725,9624.402416,4076.722729,16515.2262,2880.327763,-3211.561126,-6874.316334,-4294.707827,-6211.768591,-7990.04116,-2314.581959,-2600.328487,400.6263744
60441,-339.1593846,3898.841904,184477.1633,2376.608877,478.6211902,2677.244454,6748.791329,6228.858169,768.763262,2013.80435,1495.920669,-2001.639226,-2484.653115,-6633.264226,-5200.22256,-4092.224296
7032,560.1061439,7857.997561,295666.8466,431.3661594,-5259.081838,-4970.258922,-8267.555797,-1308.689477,-3943.567949,1163.534481,3288.704041,13902.79663,11291.13691,6664.187259,-7296.930797,-5264.274547
43040,86.46257716,4745.57718,211705.5246,1183.81567,-94.10985725,892.5915316,3353.92255,4416.461323,2816.367284,6178.502701,1532.238522,170.8727816,-2075.053144,-5546.4212,-8836.551987,-2808.820505
32807,159.1405768,3120.047576,116097.6247,2457.698913,-9182.691792,-1131.045959,6713.223139,4479.303289,1865.881993,-2399.506896,6903.818625,5961.604215,251.2491802,-402.3706115,-3782.420959,-9277.044223
53562,1042.300829,8595.499025,427092.5574,-95.46014493,-8889.407311,-16172.82745,-5522.306617,4662.560282,7596.472319,4402.838059,18872.31144,2937.155189,4502.606578,3101.130883,-5621.178144,-9869.355228
92220,-165.5532407,2347.078867,216160.4218,1308.552228,-1991.635995,-5180.958912,1781.193866,5697.777199,4172.95081,4200.346644,681.7320602,-1873.962384,-100.3165509,-2852.79919,-1578.543981,-2955.783565
73159,-420.7287929,2483.70728,114213.2397,304.2463768,-2754.423985,-2340.013105,-4106.099911,-3112.059402,1138.184233,1754.672514,5229.089904,1404.669765,2932.39083,2701.431339,-230.1068552,-2617.735327
33594,-260.3643422,6475.3634,187514.7645,1461.943841,-7005.927903,-217.1709587,-1218.257764,5226.813416,1899.093509,661.0900367,2454.372444,10834.63286,2444.8655,276.6432774,-5128.479987,-10227.67443
91316,-1298.895713,15943.21107,625116.5119,4343.848768,17878.56412,15774.4938,43109.08408,14062.83437,30361.25335,5683.355204,-23055.6338,-24044.72408,-46854.95672,-41044.49752,-13968.78224,22099.00943
91941,3104.817612,10702.07137,583788.3667,2296.201359,-133.0728202,-2599.57282,5133.527296,1757.932388,-56.75279707,-6562.38995,12086.481,-2762.68914,7663.161555,-1866.524209,-1594.472126,-11065.62838
70501,-1529.095848,6299.167544,132013.8694,333.2511413,7494.249494,3585.310258,1184.530744,1758.079355,4012.942202,-5599.20884,-5984.367694,-15328.46144,-6420.666305,3372.553313,6677.405744,5247.633174
7840,-630.0892409,8768.114734,280575.6134,-767.9930978,-2189.230204,2681.069565,519.4677132,5958.563778,11154.69457,5761.384959,-1203.969497,-2770.641083,-3095.292704,-7087.073954,-3229.607518,-6499.36562
46218,23.29729938,1008.199661,28352.40338,381.5546739,-1064.54348,-1124.596258,-234.7633295,-392.2951582,67.75403164,964.3981289,1547.519715,-39.42750772,146.1752701,-153.6219522,859.3287423,-575.9282022
8742,-730.4334663,13702.93666,438419.0482,4268.344203,-3279.223652,-7751.622379,-3598.373536,-1721.9968,-1924.19298,-2877.815294,-442.8304226,1681.457772,4781.858235,3296.901059,10385.29458,1450.54342
77389,-1946.540371,12830.71769,425636.7778,-1229.44375,-198.5510637,-477.1662258,1411.211668,6490.498415,11614.84708,5339.342083,995.3965636,1779.212246,-12910.98914,-1870.112696,-13558.22091,1384.53198
56308,626.7539476,5907.336746,221113.9641,1239.845652,-8728.605799,-4691.510892,-4657.737165,228.0035756,6505.595011,3849.512752,5252.799004,3619.034536,2414.020069,1874.404907,1672.349062,-7337.865059
54304,276.007909,2006.220438,112999.2452,846.4076087,-3758.950617,-409.4714506,-77.12191358,43.59567901,1647.125772,2440.64429,4760.927855,1630.54591,1407.10841,-4139.332562,-2788.898534,-756.1728395
49548,28.08810764,2510.842729,84647.69626,1509.488188,-1900.890307,-838.6722512,-1221.312992,-211.4171586,1464.606568,1908.883189,1319.919416,1092.20136,-1586.202459,224.2833044,-937.8347512,686.4360822
76901,451.1616271,6416.501704,164778.8783,-9.579710145,-13609.92031,1026.885248,1304.755618,5198.216266,-1547.906419,-2726.089289,-6365.089579,4989.211637,10013.34358,10094.07275,-4733.184197,-3644.295308
34606,-184.4794078,2610.610124,106940.1351,1423.24683,3580.581838,3633.715519,4873.047116,4688.867429,-287.480951,-1615.715905,-5311.141252,-4189.439863,-1365.741946,-1319.131703,-1630.373023,-1057.187259
87106,-627.7604649,4887.489447,247593.673,384.8436594,-5961.24185,-3682.723331,-1132.530044,97.84784915,-3549.50516,4090.706645,8153.86087,-2219.595727,-2735.305797,2444.432051,5374.515095,-880.4605999
22306,-123.4239315,9904.874948,417602.6534,972.1888406,5509.017971,-2975.688048,-7548.443835,-2834.104714,11139.38718,7979.292194,-2422.156508,-4936.751994,1738.824973,-776.6860222,2572.328445,-7445.019645
19002,-575.6823709,16580.19653,431338.4964,4118.128623,2982.928899,1782.749501,3731.680056,-8915.711148,-4218.060395,-1658.203128,-9002.648069,5657.616977,356.3183663,-4806.416587,-1508.409643,15598.15517
26101,-190.16909,3967.830468,106865.7346,-913.4687681,-4647.868815,-2313.580621,1904.691949,1179.474935,4350.373372,5392.652886,5288.366717,4268.400282,-4026.681894,-3315.282588,-5249.083659,-2831.462565
45429,396.9712095,2999.036533,134016.9937,678.9688406,1364.73886,-3851.872251,1926.656684,-2611.017506,5317.690249,3489.478443,2342.148582,-930.6141493,-495.8514178,-1871.123409,-27.4416956,-4652.79239
97267,-1.299864969,6447.841915,306414.49,3473.397464,-9183.513937,-4200.701437,-492.4687982,4487.797405,7582.936294,9552.381318,5374.87148,-857.5243538,4427.561584,-2261.676264,-5664.542583,-8765.120708
32309,-859.2940504,4530.879422,243299.064,705.2971014,-3671.840209,-3177.685116,-2121.753403,4431.776689,7130.040578,4807.661279,3294.884328,717.4537726,-202.7429867,-1724.241829,-5000.08095,-4483.472153
76049,375.415151,4707.942505,244043.4481,1229.32971,-4960.221285,-6672.345128,-4355.128693,-1044.220128,-1099.862489,284.5851797,2190.863784,4923.951168,3352.799548,4559.28103,2403.0889,417.2081129
97603,194.7273686,3951.021516,180819.0217,451.1032609,-2189.61047,-653.6145213,439.3837426,-1791.749938,-924.9672412,-1349.80942,1577.406891,2962.100756,3208.22402,-996.4050306,2903.993696,-3184.952484
95966,-976.9917052,7812.570092,212964.7041,1515.018116,-5796.793017,847.3042052,-8209.900656,177.888696,3206.70814,-3407.122878,-442.0187114,2389.4049,9185.672261,691.5750386,4698.172261,-3340.890239
86406,232.4953704,6627.944373,269317.4491,1661.543098,-4423.478009,-12866.11863,-19549.10301,-6652.150752,-970.401331,478.8532986,12696.5489,12383.65741,7244.843171,9000.657407,2592.843171,63.84837963
92651,2838.444734,56053.06586,2394326.24,-3182.106957,-50638.86053,-45410.75289,-15090.41609,-23212.1441,-57985.14757,-58488.17188,-1163.109664,32207.77054,85737.38686,56564.44763,18539.94502,58939.05266
78221,84.52278646,5222.645245,170968.7097,-95.9538587,-2971.128111,459.4355469,-1561.354384,-1377.076606,2450.418186,-2229.260055,5003.871311,4188.458116,2574.821832,-4280.668041,-1875.036675,-382.4811198
19135,-628.3004471,3041.869364,101748.6448,294.832029,-1432.160201,-1735.956497,959.6042666,-211.253951,1660.274405,1692.322975,1065.04929,331.298711,387.9211068,-456.7791246,-200.404414,-2059.916567
12309,-1247.473517,5909.396941,215704.8721,1297.537591,-9139.245811,-8497.543265,-4384.869654,912.3525683,9561.166226,9205.25022,4845.165068,5328.212522,3677.145392,-1472.268959,-3583.162478,-6452.20183
67217,-240.0711702,1851.021965,70970.6567,461.7691304,-1530.340288,302.8315869,1220.627883,934.1469804,-439.1794085,235.2984354,122.6307767,158.6736008,215.0972119,-428.94214,-19.19098256,-771.6536562
94903,-1457.053024,2779.225721,766027.4153,2645.155942,34.30996817,-31148.32892,8487.087746,21702.71275,15156.57212,15235.57125,-3106.141421,-102.8428096,25690.55997,-20209.09281,-19929.92614,-11810.4817
29582,126.6986111,3583.983296,235131.8027,916.4263406,-1061.540625,-94.76111111,1014.393403,-860.6638889,1095.403819,-590.4845486,2388.758854,-1132.169965,977.4046875,635.2475694,-352.9555556,-2018.632639
32937,-873.6452064,5634.763846,279236.5912,2577.403261,1317.395206,5823.690345,3038.296827,7299.641734,2276.38016,655.5491416,1027.056665,-4979.431182,-3398.195071,-1504.097849,-6344.607108,-5211.678868
89511,1079.966001,11472.33176,785137.7264,1570.648551,7767.560041,-3326.826534,-11164.73163,-17444.53487,525.9512442,-10279.54644,-7757.049334,5332.056568,430.0600405,8391.257957,13677.05078,13848.75217
45420,13.8831983,811.8360255,68778.50362,345.6213768,-1001.744309,-622.299865,-1147.289448,226.71576,717.7574267,1034.546779,1487.429302,1775.040413,1435.127218,634.8824267,-691.4925733,-3848.673129
90504,-6.151403357,9142.937677,578481.9103,3038.463007,-6290.423828,-11437.04188,-15172.38448,-17047.55982,-868.2212818,707.2480469,20526.0128,8677.353082,5812.417318,15879.25239,3258.097873,-4044.750217
32720,665.5758825,5702.738893,175526.2716,1883.704384,10170.61422,4506.595124,-2189.691334,-604.3681279,-5374.542896,824.2580295,1505.378979,-153.1279659,115.9518953,-1523.631438,-5513.527271,-1763.909216
64015,885.7972849,5231.971935,153460.9888,2494.234783,-3235.889878,-470.6207803,163.5748216,2788.82569,7251.82569,6782.649764,2414.578872,340.8433401,-1612.533396,-6311.193697,-4919.379461,-3192.680965
68116,336.7393078,6716.774727,241473.0471,1028.573732,1157.24825,-1550.769111,-2087.991044,269.0413635,-2482.624724,5716.376888,1305.564512,3165.046572,-431.133405,-4377.873567,-876.982942,194.0972084
30215,315.7292631,7522.029655,306753.6745,1960.386594,3.668306327,-8613.441069,-104.4480131,-3291.907504,5354.958237,5143.939718,-3272.112944,5110.005112,-1721.081694,5957.458237,5512.887056,-10079.92544
29625,-377.7548466,3028.461518,141641.1685,747.7752717,-1477.763455,-3.444010417,2595.811777,3089.889323,1479.54485,160.208912,-984.0394965,-1300.327691,-489.7675058,1478.577402,-3129.52445,-1419.165654
34758,370.0126109,2831.313105,156059.1615,1375.406105,627.4714747,-365.181303,-3820.459081,94.43877797,-2062.560065,-2709.332055,-7012.048491,931.1147039,5908.368176,4319.417655,1587.68328,2501.086926
92637,221.0998746,4769.365466,231893.468,3232.608116,-5597.332514,-2741.551264,-5084.62418,-3989.044898,463.5013985,7040.73751,6636.979987,1258.677903,-1045.24918,724.8515143,2682.348042,-349.2943191
89002,-530.2725212,3289.351171,247145.1316,2493.68308,961.7997203,-1183.497733,411.2430073,-3206.898196,-4624.615789,-1179.680604,2062.708864,4792.980276,433.2881462,2453.883054,901.7105999,-1822.921345
12303,615.1723814,4543.711504,166193.7255,103.1627899,-4159.598597,-5370.360749,-5117.287833,-1681.359881,6689.994285,7256.737341,9251.3091,220.1655816,1615.066334,6.597583912,-3926.135055,-4785.128111
85140,248.4955633,5524.962195,196026.5735,1299.900507,13935.69107,6209.687596,-1999.919174,511.3577353,-2407.63532,-6239.159047,-10631.1657,-3542.007716,-4864.01466,1260.929784,887.632909,6878.602527
84081,589.9187645,9484.917654,277766.907,670.5610507,617.8402054,4021.206525,1608.313296,7475.277995,-5908.498626,-1350.490524,-9645.451461,-2762.921079,2369.315032,8330.849754,-3646.397642,-1109.043475
79106,-331.5262242,4487.173389,118296.3228,1351.403623,-1132.362665,-2033.40491,-135.951785,2610.546479,2625.939419,38.71095472,2787.888493,-677.2451878,-1755.197155,-608.6699563,-712.3742387,-1007.879447
2125,-3766.66182,23080.95233,394620.7255,3637.798623,-3727.59252,-2773.753979,-11959.17325,-1703.273944,-6010.135055,8342.118417,-33077.08818,-595.307798,6851.548105,17380.45609,26603.02727,669.1748409
43612,-673.9480855,1604.705208,54668.32684,89.65246377,-1009.536,-2450.770375,-3178.416209,1266.0754,3409.36128,2862.027947,-559.1757571,-501.2070071,-141.3936391,1186.44143,-467.032528,-416.3745419
6512,-272.9416577,3408.778744,203939.1067,-36.98992754,-3797.171768,-3034.440287,-989.8222312,2718.395361,2056.361507,4482.284994,3354.67719,342.1204772,1507.457283,142.6430466,-3117.426398,-3665.079176
23227,-72.55348876,9693.913234,213112.3157,1031.922246,-7144.27753,-6691.401372,248.4643684,2847.045387,1563.398975,7156.660466,2380.861359,2912.44122,2950.764137,1887.496197,8.67906746,-8120.132275
23513,-370.9694562,4045.173582,152905.5148,555.8465942,-3072.467176,415.7264006,1972.468299,940.0319562,2390.523854,338.8675216,248.2237964,135.5692825,1133.113843,-995.0105786,-1980.195185,-1526.852014
66213,-125.3639013,7549.796689,350666.9911,971.9450181,-6427.776434,-2459.513124,401.484561,-2057.692522,-306.712777,4101.967572,5577.013207,2838.332651,1673.2661,1891.764654,-106.6959945,-5125.437893
2919,-1668.262525,5971.704973,214689.803,1106.773678,-2646.621156,-5157.844825,-7275.817626,-3672.233135,1647.40286,6131.129299,7365.552745,7486.007895,5376.785094,-25.75830853,-3545.486896,-5683.115947
44052,46.80630305,1580.591442,58080.82609,-76.51400362,-2522.918282,-4102.947796,-542.3607012,2075.900873,2200.974947,-382.2808401,-523.2385947,493.8629678,881.6893567,1879.211926,1544.30394,-1002.197796
8043,1880.748746,10407.46719,287713.555,-297.3321739,-13470.61217,-14616.57051,2921.151717,6586.948013,7657.355421,6226.799865,5714.262828,4246.901717,4532.318383,-1213.695505,-5047.705922,-3537.153839
99207,213.9076589,1992.594228,95161.70924,1086.151594,-5432.534974,-1840.5859,-67.54915192,1152.01711,1244.703452,3476.58581,3127.339158,2332.015663,2170.086843,800.398186,-1940.218712,-5022.257485
77075,-264.8150835,4752.950808,164563.3409,604.4105072,-3688.25155,43.39312583,811.9764592,1912.524202,-842.8860987,30.24737517,722.5771536,198.990348,288.3722925,2592.861876,1384.714885,-3454.520069
14534,424.4313099,11547.51734,289476.3148,1362.938152,-7000.392537,5278.09994,15904.24404,11541.84068,8819.752718,6130.505405,2155.072452,-2593.405558,-8406.461113,-10966.72732,-8318.203011,-12544.3257
76053,-299.1841449,4207.078336,146375.2503,2144.412754,-1965.204455,-2162.616781,-4015.570485,-884.5675912,2134.182987,-21.25562858,-610.9342,-1145.224131,58.05711943,4190.23999,416.0964713,4006.796703
77019,-3284.055305,24678.02868,671599.5353,-2572.732826,5695.173013,11140.47394,-9618.94157,-14168.69273,-5599.068885,-9843.281848,-8320.778029,-8314.455806,-7920.673862,-832.284973,28934.26711,18848.26364
85298,1290.790099,4161.921894,356023.4067,1593.37788,-4647.452426,-4102.431592,1823.794102,3027.849658,-228.2533517,1077.127435,-798.8022521,1906.452088,2779.323616,-1642.232808,1468.137852,-663.5123216
45662,-712.5347222,2521.535083,94264.93056,-929,51.796875,-241.9820602,-2209.516782,-768.7760417,1386.287616,1432.931134,-619.0306713,612.6359954,1090.714699,717.1903935,-189.3778935,-1262.873264
49507,-5.114293981,2779.222084,74749.45652,1264.126812,-8265.950521,-6410.337095,-2176.598669,3151.29485,2915.588831,8960.091146,8680.98235,3188.968461,-1891.326678,-568.5836227,1238.274016,-8822.403067
40004,58.75622106,3776.499059,132791.8637,2093.471739,-737.8580729,-2911.152054,-2376.951823,725.7090567,-508.0895544,2821.755932,2010.514612,2432.41739,2248.070168,-1778.60923,-1684.361545,-241.4448785
80910,642.0442708,3280.281911,143729.2195,2407.919384,-6455.672743,-1289.694734,566.7867477,6084.772859,5022.434896,2554.020544,1347.567998,-1390.279225,2082.637442,-453.473669,-3348.091725,-4721.008391
92131,6942.917294,21602.26574,731225.0054,3590.272899,-8652.34727,3755.718702,11298.42009,23589.2297,4812.94729,-19639.07586,19238.57287,8504.656202,6795.392313,5579.756896,-33289.16324,-21994.10769
48446,-1052.902922,3374.892044,148332.654,77.97101449,-3218.39048,-2141.393953,120.1511863,1429.291811,-187.3719618,3207.882668,5802.876881,6499.231047,2630.481047,-4324.900897,-5648.85923,-4168.998119
65721,-286.0910632,5257.40667,175122.7166,1084.469475,-4792.372479,-6132.60396,-2402.70234,2907.222429,5863.125207,2181.530134,5790.576017,5297.589906,3148.724165,-2363.878844,-4122.531622,-5374.678613
79720,-2049.275969,5769.658583,151343.51,-125.3732971,-3145.366392,-2679.500072,-1851.904586,-7054.464482,628.5129485,4286.948712,1502.319951,1281.069951,2466.08384,3286.63708,2433.234303,-1153.571253
85395,-94.86422164,3015.098736,316937.4706,467.9731884,5195.272497,3468.603805,2386.839337,1563.831236,-3158.183232,-2876.878834,-2643.896774,-1560.178024,-1808.605107,-1651.016565,477.0355179,607.1761429
33907,1277.775367,4078.625606,130243.7047,759.2119565,5445.228106,4337.762828,7146.096161,4445.835745,321.4144483,-1430.553144,547.0510224,-3281.594811,-1737.497589,-5100.1712,-636.0218943,-10057.54967
20745,1252.753328,1493.40686,208591.4472,2827.030199,-18691.40437,7585.51577,4115.387297,-19103.10923,2682.256221,17787.21976,10823.54876,-10003.8818,-8417.249855,12127.19459,7181.014034,-6086.491175
56301,-278.4812817,4439.037186,176571.6815,353.0399275,-7321.345107,-3863.121728,545.381166,3615.719129,7226.917046,5163.55023,7724.929777,1997.498064,1123.139847,-983.4944128,-5194.490941,-10034.68307
77536,194.1547929,7404.856306,197032.5276,611.7252899,1900.600705,-1464.966425,3811.914362,3851.46876,978.4106006,675.2038794,3471.296596,598.8399988,-5105.184886,-5434.20977,-4606.457166,1323.083344
29680,29.38526166,5533.48118,208611.3886,1565.19058,-3500.781674,3351.522724,3556.869947,3943.743211,1823.088697,2291.431455,2326.684761,-939.5487455,-1760.425192,-3968.753896,-3052.47091,-4071.360377
68164,-386.7896446,2688.509754,153050.6325,706.2813406,-3045.13223,-2301.700517,-900.0451354,1711.010999,2549.170142,3195.430518,1510.958626,-3.957461833,-204.6032952,365.2555011,-2268.916953,-607.4701933
98038,1039.248457,9285.99694,365189.3665,3578.119565,-12493.0245,-9068.072242,-1041.165123,4129.866416,6584.593846,7574.10108,5068.067805,6466.088638,4206.814911,131.5255594,-1753.497589,-9805.298804
27455,-601.0259211,4985.326078,282158.5868,1936.398333,5072.851442,2665.851731,-1413.279056,2693.011454,-1297.806834,-6358.617597,-6935.222343,-3897.026162,-5641.751857,5072.940852,8190.296754,1848.751616
14616,-129.3905699,2521.674548,85784.98641,339.638587,-874.023782,610.105269,2405.244158,1688.953649,3087.6805,1748.40512,1164.951912,-1876.599013,-1952.438134,-3168.699708,-1652.380263,-1181.199708
97266,975.0634645,4917.683418,212070.9977,3186.562681,-11244.42559,-4808.163436,-4639.446711,4469.909192,6639.789979,6576.584539,6438.778405,8145.215905,4664.406009,270.0188561,-5584.708574,-10927.95857
